MangaID,Genre,Author
108799,"Comedy,Romance,School,Shounen Ai",Takuhei (Story & Art)
108807,"School,Shounen Ai","Kinoshita, Keiko (Story & Art)"
108810,Hentai,Neet (Story & Art)
108839,Hentai,BEnantoka (Story & Art)
108844,Hentai,"Sakagami, Umi (Story & Art)"
108855,"Drama,Yaoi,Police","Mita, Homuro (Story & Art)"
108859,"Demons,Horror,Yaoi,Supernatural","Nishin, Masumi (Story & Art)"
108873,"Action,Shounen","NISIO, ISIN (Story), Akatsuki, Akira (Art)"
108897,"Historical,Shoujo","Ishihara, Keiko (Story & Art)"
108904,"Action,Fantasy,Seinen","Oono, Tsutomu (Story & Art)"
108962,Yaoi,Pii (Story & Art)
109004,"Romance,Yaoi,Supernatural","Mamahara, Ellie (Art)"
109014,"Comedy,Fantasy","Yuuki, Hagure (Art), Hiru Kuma (Story)"
109016,"Supernatural,Seinen","Togashi, Yoshihiro (Story), Mizuno, Hachi (Art)"
109045,"Adventure,Comedy,Fantasy","Takeda, Atsushi (Art), Atekichi (Story)"
109050,"Comedy,Fantasy,Seinen","Akahori, Satoru (Story), Mephisto (Art)"
109093,"Comedy,Romance,Yaoi,Supernatural","Kurahashi, Chouko (Story & Art)"
109099,Hentai,"Kishizuka, Kenji (Story & Art)"
109105,"Action,Adventure,Comedy,Fantasy,Sci-Fi","Koin (Art), Yuumikan (Story)"
109119,"Drama,Romance,Yaoi",Sachimo (Story & Art)
109129,"Drama,Yaoi,Supernatural","Yamamoto, Ataru (Story & Art)"
109142,"Drama,Romance,Seinen","Yoshida, Motoi (Story & Art)"
109145,"Comedy,Romance,School","Tanigawa, Nico (Story & Art)"
109146,"Comedy,Drama,Romance,Yaoi","Fumikawa, Jimi (Story & Art)"
109153,"Comedy,Fantasy,Slice of Life","Kazama, Ayami (Story & Art)"
109169,Yaoi,"Umi, Tomoshibi (Story & Art)"
109187,"Romance,Yaoi,Slice of Life","Uno, Yukiaki (Story & Art)"
109204,Fantasy,"Subachi (Art), Miki, Nazuna (Story)"
109205,"Action,Sci-Fi,Shounen","Michiaki, Hiroaki (Art)"
109227,"Comedy,Ecchi,Romance,School,Shounen","Gotou, Masaki (Story & Art)"
109229,"Drama,School,Seinen","Konishi, Asuka (Story & Art)"
109234,"Comedy,Shounen,Supernatural","Konbu, Wakame (Story & Art)"
109264,"Music,School,Shoujo Ai,Seinen","Segawa, Noboru (Story & Art)"
109265,"Comedy,Ecchi,Shoujo Ai","Konbu, Wakame (Story & Art)"
109275,"Fantasy,Yaoi","Fukushima, Yucca (Story & Art)"
109293,"Romance,School,Shoujo","Mizuki, Sora (Story & Art)"
109299,"Action,Adventure,Fantasy","Asakawa, Keiji (Art), Hanabokuro (Story)"
109322,Hentai,Pijya (Story & Art)
109330,"Drama,School,Shounen Ai,Slice of Life","Furuya, Nagisa (Story & Art)"
109331,"Comedy,Shounen,Slice of Life","Akiyama, Yoco (Story & Art)"
109339,"Action,Adventure,Fantasy,Magic","Okuhashi, Mutsumi (Art), Yanagino, Kanata (Story)"
109350,"Comedy,Ecchi,Romance,School,Shounen","Nakashima, Ayumi (Story & Art)"
109408,"Comedy,Ecchi,Fantasy","Amahara (Story), masha (Art)"
109456,"Comedy,Supernatural,Seinen","Furumoto, Takeru (Story & Art)"
109515,"Action,Drama,Magic,Super Power","Fujima, Takuya (Art), Tsuzuki, Masaki (Story), Kawakami, Shuuichi (Story)"
109517,"Game,School,Shoujo Ai","Oku, Tamamushi (Story & Art)"
109522,Shoujo Ai,"Morinaga, Milk (Story & Art)"
109543,"Horror,Shoujo","Ito, Junji (Story & Art)"
109568,Yaoi,"Nakagawa, Riina (Story & Art)"
109587,"Comedy,Vampire,Seinen",FLOWERCHILD (Story & Art)
109590,"Comedy,Romance","Yuuji, Yuuji (Story), Katou, Kakito (Art)"
109591,"Horror,School,Shounen,Supernatural","Suzumaru, Reiji (Story & Art)"
109608,"Action,Drama,Fantasy,Seinen","Kagyuu, Kumo (Story), Sakaeda, Kento (Art)"
109609,"Horror,School,Shounen","Kankitsu, Yusura (Story), Sawase, Yuu (Art)"
109615,"Ecchi,Thriller","Pon, Jea (Art), Warui Otoko (Story), Nashyu (Art)"
109636,"Drama,Yaoi,Slice of Life",Sachimo (Story & Art)
109637,"Romance,Shoujo","Minamitani, Iku (Story & Art)"
109649,"Adventure,Ecchi,Fantasy,Harem","Kamitsuki, Manmaru (Art), Kaitou, Hakobune (Story)"
109694,"Fantasy,Romance,Shoujo","Kyoumachi, Hisa (Story & Art)"
109696,Fantasy,"KOIZUMI (Art), Sakuragi, Sakura (Story)"
109713,"Adventure,Fantasy","Ogipote (Art), Mishima, Chihiro (Story)"
109768,"Fantasy,School,Shoujo Ai","Ohi, Pikachi (Story & Art)"
109821,Yaoi,"Sado, Romeo (Story & Art)"
109871,Shoujo Ai,Nekomura (Story & Art)
109882,Yaoi,"Sakuragi, Yaya (Story & Art)"
109897,Yaoi,"Hashimoto, Aoi (Story & Art)"
109909,"School,Shoujo Ai,Slice of Life,Seinen","Hagino, Makoto (Story & Art)"
109910,Comedy,"Kuze, Gaku (Story & Art)"
109911,"Action,Mystery,Horror,Psychological,Seinen","Hokazono, Masaya (Story), Koike, Nokuto (Art)"
109978,Hentai,Saburou (Story & Art)
110025,"Shounen,Sports","Ono, Genki (Story & Art)"
110029,"Comedy,Drama,Romance","Ikami, Koharu (Story & Art)"
110031,"Mystery,Shounen,Supernatural","Tanaka, Yasunori (Story & Art)"
110045,"Action,Comedy,Fantasy","Akatsuki, Natsume (Story), Lanthanum, Kakao (Art)"
110050,"Comedy,Romance,Shounen","Iori (Story), Takada, Takami (Art)"
110081,Fantasy,"Kochimo (Art), EDA (Story)"
110095,"Romance,School,Yaoi",sawaco (Story & Art)
110130,"Comedy,School,Slice of Life","Aizaki, Utau (Story & Art)"
110137,"Comedy,Fantasy,Shounen,Slice of Life",Megasawara (Story & Art)
110172,Yaoi,"Kinoshita, Neri (Story & Art)"
110179,"Romance,School,Shoujo","Machino, Iroha (Story & Art)"
110243,"Comedy,Slice of Life","Sato, Yoshimi (Story & Art)"
110288,"Comedy,Fantasy","Morita, Kisetsu (Story), Shiba, Yuusuke (Art)"
110290,"Comedy,Ecchi,Harem,Seinen",Mepuchin☆ (Story & Art)
110292,"School,Shoujo Ai,Slice of Life","Hamuro, Kei (Story & Art)"
110313,"Mystery,Drama,Seinen","Urasawa, Naoki (Story & Art)"
110354,Thriller,"Hanten, Sharou (Story & Art)"
110359,"Yaoi,Slice of Life,Police",Niyama (Story & Art)
110365,"Action,Ecchi,Fantasy,Shounen","Saitou, Kenji (Story), Parabola (Art)"
110373,"Hentai,Supernatural,Doujinshi",MUK (Story & Art)
110383,"Fantasy,Hentai,Doujinshi",Neromashin (Story & Art)
110453,"Drama,Romance","Ono, Natsume (Story & Art)"
110460,"Fantasy,Slice of Life","Tsurugi, Yasuyuki (Art), Naitou, Kinosuke (Story)"
110480,"Comedy,Fantasy","Haruse, Hiroki (Story & Art)"
110485,"Action,Drama,Super Power,Supernatural,Seinen","Fukui, Takumi (Story), Umemura, Shinya (Story), Ajichika (Art)"
110491,"Drama,Shounen,Slice of Life,Supernatural","Kobayashi, Yuugo (Story & Art)"
110512,"Comedy,Ecchi,Fantasy,Seinen","Minazuki, Suu (Story & Art)"
110516,Hentai,Rocket Monkey (Story & Art)
110525,Hentai,Napata (Story & Art)
110541,Hentai,"Yukiu, Con (Story & Art)"
110604,"Action,Drama,School","Baek, Seung Hoon (Art), Meen (Story)"
110614,"School,Yaoi","Nago, Nayuta (Story & Art)"
110621,"Fantasy,Slice of Life","Shinobumaru (Story), Medamayaki (Art)"
110632,Hentai,Fue (Story & Art)
110643,"School,Yaoi","Haida, Nanako (Story & Art)"
110653,"Comedy,School,Sports","Unohana, Tsukasa (Story & Art)"
110654,"Comedy,Slice of Life","Kousaka, Donten (Story & Art)"
110660,"Mystery,Horror","Miura, Miu (Story & Art)"
110661,"Comedy,Shoujo Ai",Mochi Au Lait (Story & Art)
110668,Romance,"Suzuki, Julietta (Story & Art)"
110676,"Slice of Life,Seinen","Okada, Takuya (Story & Art)"
110701,"Hentai,Doujinshi","Takeda, Hiromitsu (Story & Art)"
110727,"Drama,Romance,Sci-Fi,Seinen","Oku, Hiroya (Story & Art)"
110737,"Comedy,Romance,Slice of Life",774 (Story & Art)
110752,"Comedy,School,Slice of Life,Seinen",SankakuHead (Story & Art)
110771,"Fantasy,Magic,Seinen","Izumi, Mitsu (Story & Art)"
110815,Yaoi,"Yumeuta, Yotsuba (Story & Art)"
110846,Hentai,"Sasamori, Tomoe (Story & Art)"
110847,Hentai,"Yaya, Hinata (Story & Art)"
110853,Hentai,Guglielmo (Story & Art)
110882,"Comedy,Romance,School","Aoi, Umi (Story & Art)"
110889,"Comedy,Romance,Gender Bender",Crystal na Yousuke (Story & Art)
110890,"Fantasy,Magic,School","Aoi, Mito (Story & Art)"
110922,"Horror,Psychological,Seinen","Sato, Hirohisa (Story & Art)"
110953,"Comedy,Slice of Life",Aldehyde (Story & Art)
110967,"Fantasy,Shounen","Yamaji, Hidenori (Story & Art)"
110979,"Drama,Hentai",DATE (Story & Art)
110990,"Drama,Romance,Yaoi",Fujimako (Story & Art)
110993,"Drama,Shounen Ai","Tokoro, Kemeko (Story & Art)"
111086,"Comedy,Fantasy,Slice of Life,Seinen","Suzuki, Tsuta (Story), Hebizou (Story), Tarako (Art)"
111087,"Action,Comedy,Martial Arts,Supernatural,Gender Bender","Hanamura (Art), Ishii, Kazuyoshi (Story), Ryuuzouji, Kei (Story)"
111202,"Action,Comedy,Drama,Supernatural","Park, Tae-Jun (Story & Art)"
111205,"Romance,Shoujo,Supernatural","Tsubaki, Kawori (Story & Art)"
111211,"Comedy,Mystery,Romance,School,Slice of Life",Soonkki (Story & Art)
111213,"Mystery,Drama,Horror,Romance,Psychological","Kim, Carnby (Story), Hwang, Young-chan (Art)"
111216,"Action,Demons,Fantasy,Shounen","Kodama, Yuuki (Story & Art)"
111225,"Action,Adventure,Fantasy","Nakasone, Haiji (Art), Okano, Yuu (Story)"
111227,"Comedy,Ecchi,Romance,Shounen","Yoshibe, Akuro (Story & Art)"
111228,"Adventure,Fantasy,Slice of Life","Roy (Story), Ranran (Art)"
111244,"Comedy,Romance,School,Shoujo","Kurumatani, Haruko (Story & Art)"
111249,Yaoi,Kazao (Story & Art)
111261,"Comedy,Romance,School,Shounen","Yoneda, Kazusa (Story & Art)"
111276,"Comedy,Romance,Supernatural",Rimukoro (Story & Art)
111291,Yaoi,Shiramatsu (Story & Art)
111292,"Comedy,Fantasy,School,Shounen,Slice of Life","Yuuki, Rey (Story & Art)"
111329,"Drama,Romance,Yaoi","Mochino, Kome (Story & Art)"
111357,"Comedy,Ecchi,School,Seinen","Katou, Yuuichi (Story & Art)"
111380,"Action,Fantasy","Ueda, Kiku (Art), Southern Terrace (Story)"
111386,"Comedy,School,Shounen Ai,Slice of Life",Hinota (Story & Art)
111403,"Horror,Psychological","Hokazono, Masaya (Story), Taniguchi, Seima (Art)"
111411,"Music,Romance,Shoujo","Kirishima, Rira (Story & Art)"
111466,Fantasy,"Motoe, Keisuke (Art), FUNA (Story)"
111475,Fantasy,"Mori, Yukinatsu (Art), Mai (Story)"
111477,"Comedy,Shounen","Mori, Taishi (Story & Art)"
111489,"Fantasy,Romance,Harem","Nito, Kensuke (Art), Furukawa, Masatsugu (Story)"
111491,"Action,Comedy,Fantasy","Ci Garette (Story), Hirabuki, Masahiro (Art)"
111512,"Ecchi,Mecha,Sci-Fi,Shounen","Yabuki, Kentarou (Art), Code:000 (Story)"
111546,"Drama,Yaoi","Kuraka, Sui (Story & Art)"
111550,"School,Yuri","Nanatsu, Fuji (Story & Art)"
111571,"Action,Supernatural,Psychological,Seinen","Tsuruyoshi, Eri (Story & Art)"
111587,"Drama,Romance,School,Shounen","Chida, Eight (Art), Yaku, Yuuki (Story)"
111598,"Comedy,Fantasy,Romance,School","Lee, Na-Rae (Story & Art)"
111603,"Action,Mystery,Supernatural","Asagiri, Kafka (Story), Oyoyo (Art)"
111616,"Hentai,Vampire,Supernatural",774 (Story & Art)
111617,"Drama,School,Yaoi","Hakoishi, Tammy (Story & Art)"
111621,"Comedy,Romance,School","Kashima, Ui (Story & Art)"
111624,"Comedy,Ecchi,Sports,Seinen","Harada, Shigemitsu (Story), Karoti (Art)"
111625,"Action,Fantasy,Shounen","Ijou (Art), Nenjuu, Mugichatarou (Story), iimAn (Art)"
111628,"Fantasy,Romance","Fuji, Azuki (Art), Tachibana, Yuka (Story)"
111629,"Fantasy,Romance","Tachibana, Yuka (Story), Shuri, Yasuyuki (Art)"
111631,"Adventure,Comedy,Fantasy","Tomozo (Art), Kinoko, Masuo (Story)"
111713,"Drama,Romance,Yaoi","Hakoishi, Tammy (Story & Art)"
111720,"Mystery,Drama,Romance,School","Xu, Lu (Story & Art)"
111745,"Adventure,Seinen","Ishiguro, Masakazu (Story & Art)"
111767,"Comedy,Romance,School,Shounen","Fujita, Nagisa (Story & Art)"
111770,"Comedy,Ecchi,Romance,School,Shounen,Harem","CHuN (Art), Hanama, Tomo (Story), iimAn (Art)"
111771,"Drama,Seinen","Urino, Kiko (Story & Art)"
111805,Slice of Life,"Han, Nigou (Story & Art)"
111857,"School,Shoujo Ai","Kobachi, Ruka (Story & Art)"
111858,"Drama,School,Shoujo Ai","Watanabe, Usoumi (Story & Art)"
111864,"Shounen Ai,Supernatural",Syundei (Story & Art)
111941,"Comedy,Romance,Shounen,Harem","Kojima, Akira (Story), Kazawa, Yohei (Art)"
111942,"Comedy,Romance,Seinen","Araido, Kagiri (Story & Art)"
111943,"Comedy,Fantasy,Seinen","Mizu, Asato (Story & Art)"
111946,"Comedy,Ecchi,Shoujo Ai","Kawai, Rou (Story & Art)"
111953,"Romance,School,Shoujo","Morino, Megumi (Story & Art)"
111974,"Action,Fantasy,Yaoi","Ike, Reibun (Story & Art)"
111983,"Drama,Romance,Supernatural",Sanzou (Story & Art)
111996,"Action,Adventure,Fantasy,Martial Arts,Supernatural","Park, Yong-Je (Story & Art)"
112000,"Comedy,Romance,School","Hano, Haruka (Story & Art)"
112003,"Fantasy,Romance","Futaba, Haduki (Art), Kaname, Roku (Story)"
112039,"Comedy,Fantasy,Romance,Seinen","Harada, Shigemitsu (Story), Matsumoto, Kyuujo (Art)"
112044,"Yaoi,Slice of Life",Yasuei (Story & Art)
112071,"Drama,Yaoi,Supernatural","Yoshio, Akira (Story & Art)"
112075,"Yaoi,Slice of Life",Unohana (Story & Art)
112087,"Adventure,Comedy,School,Seinen","Oowara, Sumito (Story & Art)"
112088,"Hentai,Harem","Akatsuki, Myuuto (Story & Art)"
112089,"Comedy,Shounen","Yamamoto, Souichirou (Story & Art)"
112103,"School,Yaoi","Wacoco, Waco (Story & Art)"
112115,"Drama,Shounen","Matsuki, Tatsuya (Story), Usazaki, Shiro (Art)"
112121,"Action,Fantasy","Amou, Gin (Art), Mayoidoufu (Story)"
112215,"Demons,Fantasy,Hentai,Harem,Doujinshi",Shindou (Story & Art)
112220,"Action,Ecchi,Horror,Thriller","Tanaka, Yoshiki (Art), Amashita, Mesuko (Story)"
112236,"Action,Drama,Military,Seinen","Yoshihara, Motoki (Art), Asato, Asato (Story)"
112261,"Comedy,Romance,School","Akiba, Ruiki (Story & Art)"
112268,"Romance,School,Slice of Life,Seinen","Fukuda, Shinichi (Story & Art)"
112318,"Historical,Shounen","Kaku, Yuuji (Story & Art)"
112336,"Comedy,Romance,School","Tomiki, Takashi (Story & Art)"
112342,"Comedy,Fantasy,Slice of Life","Mizuna, Tomomi (Art), Minazuki, Shizuru (Story)"
112347,"Comedy,Romance","Kawakami, Daishirou (Story & Art)"
112352,Fantasy,"Tonami, Shou (Story & Art)"
112382,"Drama,Romance,Supernatural,Psychological",Jeongseo (Story & Art)
112393,"Drama,School,Shoujo Ai,Military","Tamasaki, Tama (Story & Art)"
112395,"School,Shoujo Ai,Slice of Life","Nonaka, Yuu (Story & Art)"
112398,"Comedy,Romance,School,Shounen",Hideki (Story & Art)
112466,Drama,"Ichiiro, Hako (Story & Art)"
112483,"Comedy,Drama,Romance,Supernatural",eon (Story & Art)
112510,"Comedy,Fantasy,Romance,Slice of Life","Madoromi, Tarou (Story & Art)"
112511,"Drama,Fantasy,Romance,Shoujo","Izumi, Kaneyoshi (Story & Art)"
112548,"Yaoi,Slice of Life","Machiya, Hatoko (Story & Art)"
112589,"Comedy,Romance,Shounen","Hata, Kenjirou (Story & Art)"
112592,"Comedy,Slice of Life,Doujinshi,Gender Bender",Nekotoufu (Story & Art)
112641,"Comedy,Ecchi,School,Gender Bender","Fuyuno, Nabe (Story & Art)"
112651,Yaoi,"Hanakawa, Chito (Story & Art)"
112657,"Action,Adventure,Comedy,Fantasy,Shounen","Yagyuu, Takuya (Story & Art)"
112661,"Comedy,Ecchi,Romance,School","Ramunemura, Shuwata (Story & Art)"
112663,"Comedy,Slice of Life,Seinen",Aki★Eda (Story & Art)
112694,"Comedy,Slice of Life","Nitori, Sasami (Story & Art)"
112700,"Romance,School,Shoujo","Watanabe, Ayu (Story & Art)"
112774,Slice of Life,"Sakurai, Umi (Story & Art)"
112807,"Comedy,Romance,School,Shounen,Slice of Life","Sakurai, Norio (Story & Art)"
112922,"Comedy,Romance,Slice of Life","Oono, Kousuke (Story & Art)"
112931,"Comedy,Ecchi,School,Seinen","Amahara (Story), Mantarou (Art)"
112933,"Drama,Seinen","Torikai, Akane (Story & Art)"
112988,"Drama,Shounen Ai,Slice of Life","Nakamura, Asumiko (Story & Art)"
113010,"Action,Comedy,Mystery,Drama,Romance,Shounen,Vampire,Supernatural","Oh! Great (Art), NISIO, ISIN (Story)"
113020,"Horror,School","Aoisei (Story), Takatoo, Yuuko (Art)"
113065,"Drama,School,Yaoi,Psychological","Sakurazawa, Kiyu (Story & Art)"
113069,"Drama,Yaoi,Slice of Life","Minazuki, Yuu (Story & Art)"
113095,"Comedy,Drama,Romance,Slice of Life","Lee, Dong-Gun (Story & Art)"
113103,"Action,Adventure,Fantasy","Amano, Chiharu (Art), Kouzuki, Shin (Story)"
113117,"Action,Fantasy,Shounen","Hidano, Kentarou (Art), Sano, Rokurou (Story)"
113138,"Action,Demons,Fantasy,Shounen,Supernatural","Akutami, Gege (Story & Art)"
113163,"Action,Mystery,Supernatural",Ganjii (Art)
113169,"Action,Fantasy,Romance","Teshima, Fuminori (Story), Itagaki, Hako (Art)"
113178,"Action,Adventure,Fantasy","Necoco (Story), RIO (Art)"
113249,"Comedy,Ecchi,Romance,School,Seinen",Ohanachan (Story & Art)
113254,"Fantasy,Romance,Shoujo","Punichan (Story), Hoshina (Art)"
113256,"Fantasy,Romance,Shoujo","Takemura, Yumiko (Art), Shiomura, Hina (Story)"
113289,Slice of Life,"Tsurutani, Kaori (Story & Art)"
113292,"Action,Ecchi,Fantasy,Harem","Yoshikawa, Hideaki (Art), Tsukiyo, Rui (Story)"
113294,"Drama,Shounen Ai",Amamiya (Story & Art)
113298,"Adventure,Comedy,Fantasy,Romance,Sci-Fi,Shounen,Supernatural","Kasabe, Tetsu (Story & Art)"
113314,"Comedy,School,Slice of Life","Fujisawa, Kamiya (Story & Art)"
113371,"Comedy,Slice of Life","Shouta, Shirokuma (Story & Art)"
113421,"Adventure,Drama,Shoujo Ai",Hisona (Story & Art)
113442,"Comedy,Romance,Supernatural,Seinen",Chomoran (Story & Art)
113455,"Comedy,School,Shounen Ai","Tsurukame, Mayo (Story & Art)"
113473,"Action,Drama,Vampire,Supernatural","Kagami, Takaya (Story), Asami, You (Art)"
113497,"Comedy,Supernatural","Watarai, Keiji (Story & Art)"
113500,"Fantasy,Shoujo Ai",Neji (Story & Art)
113523,"School,Yaoi,Supernatural",Sachimo (Story & Art)
113555,"Drama,Fantasy,Shounen Ai","Haga (Story & Art), Kang, Ji-young (Story & Art)"
113560,"Comedy,Romance",Shiromanta (Story & Art)
113577,"Action,Drama,Fantasy,Game","Kawatsu, Ryuuichi (Story), Tsuruoka, Nobuhisa (Art)"
113579,"Comedy,Yaoi","Hidou, Tei (Story & Art)"
113589,"School,Shounen Ai","Kingyobachi, Deme (Story & Art)"
113626,"Comedy,Fantasy,Romance","Matsumoto, Kengo (Story & Art)"
113629,"Comedy,Romance,School","Momose, Arata (Story & Art)"
113644,"Action,Fantasy,Shounen","Ohtaka, Shinobu (Story & Art)"
113657,"Comedy,Romance,School,Supernatural",Iwatobineko (Story & Art)
113668,"Drama,Game,Psychological,Seinen","Fukumoto, Nobuyuki (Story & Art)"
113671,"Mystery,Fantasy,Horror,Romance","Cosmos (Story), VAN.J (Art)"
113682,Shoujo Ai,"Hisakawa, Haru (Story & Art)"
113695,Yaoi,"Nobana, Saori (Story & Art)"
113728,"Fantasy,Romance","Nabiko (Art), Anzutei, Riko (Story)"
113752,"Action,Comedy,Fantasy","Kumanano (Story), Sergei (Art)"
113766,"Comedy,Sci-Fi,Military","Haruse, Hiroki (Story & Art), Purapa (Story & Art), Hirowa, Nagi (Story & Art), Rokushou, Kokuu (Story & Art), Mojarin (Story & Art), Akina, Tsukako (Story & Art), Shimesaba (Story & Art), Hori (Story & Art), Batsu (Story & Art), Fummy (Story & Art), Na! (Story & Art), Nanaji, Yuuki (Story & Art), Kurou (Story & Art), Kanda, Dan (Story & Art), Shino (Story & Art), Takeyuu (Story & Art), Mafuyu (Art), ichinomi (Story & Art), fujy (Art), Uraki, Enya (Story & Art), Mogi, Yasunobu (Story & Art), Ooide, Riko (Story & Art), Risuno (Story & Art)"
113826,"Comedy,Romance,Slice of Life,Josei","Takinami, Yukari (Story & Art)"
113912,"Comedy,School,Shoujo Ai",Kinniku☆Tarou (Story & Art)
113938,"Comedy,Romance,Slice of Life","Kawahara, Ren (Story & Art)"
113946,"Action,Adventure,Fantasy","Kanzaki, Kurone (Story), Minotake, Amaru (Art)"
113958,"Action,Fantasy","Takino, Daisuke (Art), Isshiki, Ichika (Story)"
113980,"Action,Adventure,Fantasy","Akatsuki, Touwa (Story), Rikizou (Art)"
114003,"Comedy,Ecchi,School,Harem,Seinen",Souryuu (Story & Art)
114006,"Drama,Seinen","Shinzou, Keigo (Story & Art)"
114043,Romance,"Morinaga, Miku (Story & Art)"
114120,"Shoujo Ai,Slice of Life","Kodama, Naoko (Story & Art)"
114192,"Drama,Yaoi",akabeko (Story & Art)
114198,"Comedy,School,Yaoi",Riona (Story & Art)
114203,"Comedy,Yaoi,Supernatural",SUKE6＠ (Story & Art)
114206,"Drama,Yaoi",Tomochi (Story & Art)
114212,"Yaoi,Slice of Life","Kikuya, Kikuko (Story & Art)"
114217,"School,Yaoi","Zunda, Mochiko (Story & Art)"
114222,"Comedy,Drama,School,Shounen","Fujimoto, Tatsuki (Story & Art)"
114284,"Horror,School,Supernatural","Okabe, Uru (Story & Art)"
114300,"Comedy,Fantasy,Romance,Shoujo","Hasumi, Natsume (Art), Shiki (Story)"
114330,"Psychological,Seinen","Kawai, Takanori (Art), Hirayama, Yumeaki (Story)"
114384,"School,Yaoi","Okuda, Waku (Story & Art)"
114393,"Action,Fantasy,Sci-Fi,Seinen","Sazane, Kei (Story), Arikan (Art)"
114417,"Comedy,Ecchi,Slice of Life",Take (Story & Art)
114504,Horror,"Suzaki, Yosuke (Story & Art)"
114548,"Adventure,Fantasy,Shounen","Mashima, Hiro (Story & Art)"
114556,"Adventure,Ecchi,Fantasy,Romance,Harem,Seinen","LINK (Story), SAVAN (Art)"
114568,"Action,Comedy,Fantasy,Shounen","Baba, Yasushi (Story & Art)"
114573,"Comedy,Ecchi,School,Shounen",Mikipon (Story & Art)
114586,"Comedy,Military",Kyouichi (Story & Art)
114638,"Action,Seinen","Harada, Shigemitsu (Story), Hatsuyoshiya, Issei (Art)"
114639,"Comedy,Fantasy,Romance,Shoujo","Saki (Story), Satsuki, Tsukasa (Art)"
114660,Ecchi,"Tomohiro, Kai (Art), Kazutaka (Story)"
114665,"Action,Adventure,Shounen,Super Power,Supernatural","Takei, Hiroyuki (Story), Kusamura, Jet (Art)"
114683,"Action,Drama,Martial Arts,Shounen","Narita, Nariaki (Story & Art)"
114684,Yaoi,Haruta (Story & Art)
114686,"Drama,Yaoi","Nikoyama, P-zou (Story & Art)"
114693,"Fantasy,Yaoi","Kuroi, Morry (Story & Art)"
114694,"Action,Sci-Fi,Shounen","Akamine, Naoki (Story & Art)"
114700,"Action,Fantasy,Magic,Shounen","Kubo, Tite (Story & Art)"
114701,"Action,Adventure,Comedy,Fantasy,Magic","Mashima, Hiro (Story), Ueda, Atsuo (Art)"
114702,"School,Shoujo Ai","Ohi, Pikachi (Story & Art)"
114704,"Comedy,Shoujo Ai",Kuunerin (Story & Art)
114706,"Comedy,School,Shoujo Ai,Vampire,Supernatural","Akiyama, Enma (Story & Art)"
114725,"School,Shounen Ai",Syundei (Story & Art)
114745,"Shounen,Sports","Kaneshiro, Muneyuki (Story), Nomura, Yuusuke (Art)"
114755,"Mystery,Police,Seinen,Thriller","Kanzaki, Yuuya (Story & Art)"
114788,"Drama,School,Shoujo Ai",Ajiichi (Story & Art)
114794,"Action,Adventure,Comedy,Fantasy,Sci-Fi","Yuumikan (Story), Oimoto, Jirou (Art)"
114824,"Drama,Horror,Supernatural,Seinen","Yasuda, Kousuke (Story & Art)"
114825,"Comedy,Romance,Shounen","Seo, Kouji (Story & Art)"
114829,"Comedy,Ecchi,Shounen","Yamamoto, Ryouhei (Story & Art)"
114849,"Action,Drama,Fantasy","Densuke (Story), Kojima, Takehiro (Art)"
114858,"Comedy,Ecchi,Fantasy","Abe, Youichi (Story & Art)"
114865,"Action,Drama,Fantasy,Seinen","Ikeno, Masahiro (Art), Kagyuu, Kumo (Story)"
114871,"Comedy,Ecchi,Romance","Sakayama, Shinta (Story & Art)"
114872,"Comedy,School,Seinen",G3 Ida (Story & Art)
114873,"Shounen,Sports","Amano, Akira (Story & Art)"
114924,"Fantasy,Romance","Fukakutei, Waon (Story), Amano, Kohitsuji (Art)"
114925,"Action,Adventure,Fantasy","Nanto, Hanamaru (Art), Fujitaka, Tsuyoshi (Story)"
114932,"Adventure,Historical,Romance,Shounen","Izumi, Ichimon (Story & Art)"
114944,"Comedy,Fantasy,Romance","Tamaoka, Kagari (Art), Bisu (Story)"
114945,"Drama,Romance,School,Supernatural,Psychological","loundraw (Story & Art), Miaki, Sugaru (Story)"
114968,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem","Araki, Shin (Story), Teiyan (Art)"
114971,"Drama,Ecchi,Horror,Romance,Psychological,Seinen","Nakamura, Uzuki (Story & Art)"
114976,"Action,Military","Zen, Carlo (Story), Shina, Yoshinao (Art)"
114979,"Drama,Yaoi","Saruwaka, Chimi (Story & Art)"
114989,"Comedy,Fantasy,Magic,Seinen","Akatsuki, Natsume (Story), Morino, Kasumi (Art)"
114993,"Adventure,Fantasy","Hayami, Misuzu (Art), Tamutamu (Story)"
115067,"Action,Adventure,Fantasy","Aigamo, Hiroyuki (Art), Akai, Matsuri (Story)"
115068,"Comedy,Romance,School",Yuzuchiri (Story & Art)
115122,"Fantasy,School,Shoujo Ai","Aono, Nachi (Story & Art)"
115123,"Drama,Shoujo Ai","Takemiya, Jin (Story & Art)"
115127,"Comedy,School","Hikawa, Shou (Story & Art)"
115132,"Romance,Shoujo","Kojima, Mihoko (Story & Art)"
115133,"Comedy,Slice of Life,Seinen","Yamazaki, Satoshi (Story & Art)"
115186,"Comedy,Romance,School","Azuma, Fuyu (Story & Art)"
115192,"Comedy,Romance,School,Shounen","Izumi, Katsuki (Story & Art)"
115200,Fantasy,"Toono, Nooto (Art), Ryuuyuu (Story)"
115217,"Comedy,Drama,Romance,Gender Bender","Konayama, Kata (Story & Art)"
